 materialID,boardID,quantityUsed,,,,,,,,,
500050,600069,23.4,,,"(500050, 600069, 23.4), ","600001, ","1),",,"(500050, ","600069, ","23.4), "
500050,600073,22.9,,,"(500050, 600073, 22.9), ","600001, ","1),",,"(500050, ","600073, ","22.9), "
500050,600075,23.9,,,"(500050, 600075, 23.9), ","600001, ","1),",,"(500050, ","600075, ","23.9), "
500050,600076,23,,,"(500050, 600076, 23), ","600001, ","1),",,"(500050, ","600076, ","23), "
500050,600079,24.3,,,"(500050, 600079, 24.3), ","600001, ","1),",,"(500050, ","600079, ","24.3), "
500050,600080,24.3,,,"(500050, 600080, 24.3), ","600001, ","1),",,"(500050, ","600080, ","24.3), "
500050,600081,24.4,,,"(500050, 600081, 24.4), ","600001, ","1),",,"(500050, ","600081, ","24.4), "
500050,600088,23.8,,,"(500050, 600088, 23.8), ","600001, ","1),",,"(500050, ","600088, ","23.8), "
500050,600091,23.1,,,"(500050, 600091, 23.1), ","600001, ","1),",,"(500050, ","600091, ","23.1), "
500050,600105,22.8,,,"(500050, 600105, 22.8), ","600001, ","1),",,"(500050, ","600105, ","22.8), "
500050,600109,24,,,"(500050, 600109, 24), ","600001, ","1),",,"(500050, ","600109, ","24), "
500050,600114,23.9,,,"(500050, 600114, 23.9), ","600001, ","1),",,"(500050, ","600114, ","23.9), "
500050,600115,23.4,,,"(500050, 600115, 23.4), ","600001, ","1),",,"(500050, ","600115, ","23.4), "
500050,600120,24.3,,,"(500050, 600120, 24.3), ","600001, ","1),",,"(500050, ","600120, ","24.3), "
500050,600123,24,,,"(500050, 600123, 24), ","600001, ","1),",,"(500050, ","600123, ","24), "
500050,600124,24.1,,,"(500050, 600124, 24.1), ","600001, ","1),",,"(500050, ","600124, ","24.1), "
500050,600125,23.7,,,"(500050, 600125, 23.7), ","600001, ","1),",,"(500050, ","600125, ","23.7), "
500050,600126,22.6,,,"(500050, 600126, 22.6), ","600001, ","1),",,"(500050, ","600126, ","22.6), "
500050,600141,23.5,,,"(500050, 600141, 23.5), ","600001, ","1),",,"(500050, ","600141, ","23.5), "
500050,600143,23.7,,,"(500050, 600143, 23.7), ","600001, ","1),",,"(500050, ","600143, ","23.7), "
500050,600148,23.2,,,"(500050, 600148, 23.2), ","600001, ","1),",,"(500050, ","600148, ","23.2), "
500050,600152,24.3,,,"(500050, 600152, 24.3), ","600001, ","1),",,"(500050, ","600152, ","24.3), "
500050,600158,23.7,,,"(500050, 600158, 23.7), ","600001, ","1),",,"(500050, ","600158, ","23.7), "
500050,600162,23.1,,,"(500050, 600162, 23.1), ","600001, ","1),",,"(500050, ","600162, ","23.1), "
500050,600166,24.3,,,"(500050, 600166, 24.3), ","600001, ","1),",,"(500050, ","600166, ","24.3), "
500050,600167,22.9,,,"(500050, 600167, 22.9), ","600001, ","1),",,"(500050, ","600167, ","22.9), "
500050,600173,23.5,,,"(500050, 600173, 23.5), ","600001, ","1),",,"(500050, ","600173, ","23.5), "
500050,600178,23.2,,,"(500050, 600178, 23.2), ","600001, ","1),",,"(500050, ","600178, ","23.2), "
500050,600180,24.2,,,"(500050, 600180, 24.2), ","600001, ","1),",,"(500050, ","600180, ","24.2), "
500050,600189,24,,,"(500050, 600189, 24), ","600001, ","1),",,"(500050, ","600189, ","24), "
500050,600193,22.5,,,"(500050, 600193, 22.5), ","600001, ","1),",,"(500050, ","600193, ","22.5), "
500050,600196,23,,,"(500050, 600196, 23), ","600001, ","1),",,"(500050, ","600196, ","23), "
500050,600199,23.1,,,"(500050, 600199, 23.1), ","600001, ","1),",,"(500050, ","600199, ","23.1), "
500050,600206,23.6,,,"(500050, 600206, 23.6), ","600001, ","1),",,"(500050, ","600206, ","23.6), "
500050,600210,23.7,,,"(500050, 600210, 23.7), ","600001, ","1),",,"(500050, ","600210, ","23.7), "
500050,600212,23.4,,,"(500050, 600212, 23.4), ","600001, ","1),",,"(500050, ","600212, ","23.4), "
500050,600214,24.4,,,"(500050, 600214, 24.4), ","600001, ","1),",,"(500050, ","600214, ","24.4), "
500050,600216,22.8,,,"(500050, 600216, 22.8), ","600001, ","1),",,"(500050, ","600216, ","22.8), "
500050,600217,23.4,,,"(500050, 600217, 23.4), ","600001, ","1),",,"(500050, ","600217, ","23.4), "
500050,600220,23,,,"(500050, 600220, 23), ","600001, ","1),",,"(500050, ","600220, ","23), "
500050,600228,22.7,,,"(500050, 600228, 22.7), ","600001, ","1),",,"(500050, ","600228, ","22.7), "
500050,600230,24.1,,,"(500050, 600230, 24.1), ","600001, ","1),",,"(500050, ","600230, ","24.1), "
500050,600241,22.6,,,"(500050, 600241, 22.6), ","600001, ","1),",,"(500050, ","600241, ","22.6), "
500050,600243,24.4,,,"(500050, 600243, 24.4), ","600001, ","1),",,"(500050, ","600243, ","24.4), "
500050,600244,23,,,"(500050, 600244, 23), ","600001, ","1),",,"(500050, ","600244, ","23), "
500050,600246,23.5,,,"(500050, 600246, 23.5), ","600001, ","1),",,"(500050, ","600246, ","23.5), "
500049,600007,23.3,,,"(500049, 600007, 23.3), ","600001, ","1),",,"(500049, ","600007, ","23.3), "
500049,600025,23.3,,,"(500049, 600025, 23.3), ","600001, ","1),",,"(500049, ","600025, ","23.3), "
500049,600028,23.1,,,"(500049, 600028, 23.1), ","600001, ","1),",,"(500049, ","600028, ","23.1), "
500049,600038,24.3,,,"(500049, 600038, 24.3), ","600001, ","1),",,"(500049, ","600038, ","24.3), "
500049,600056,22.9,,,"(500049, 600056, 22.9), ","600001, ","1),",,"(500049, ","600056, ","22.9), "
500049,600065,24.3,,,"(500049, 600065, 24.3), ","600001, ","1),",,"(500049, ","600065, ","24.3), "
500049,600078,23.9,,,"(500049, 600078, 23.9), ","600001, ","1),",,"(500049, ","600078, ","23.9), "
500049,600082,22.8,,,"(500049, 600082, 22.8), ","600001, ","1),",,"(500049, ","600082, ","22.8), "
500049,600085,23.1,,,"(500049, 600085, 23.1), ","600001, ","1),",,"(500049, ","600085, ","23.1), "
500049,600100,22.7,,,"(500049, 600100, 22.7), ","600001, ","1),",,"(500049, ","600100, ","22.7), "
500049,600102,22.6,,,"(500049, 600102, 22.6), ","600001, ","1),",,"(500049, ","600102, ","22.6), "
500049,600118,24.1,,,"(500049, 600118, 24.1), ","600001, ","1),",,"(500049, ","600118, ","24.1), "
500049,600139,22.6,,,"(500049, 600139, 22.6), ","600001, ","1),",,"(500049, ","600139, ","22.6), "
500049,600145,23.9,,,"(500049, 600145, 23.9), ","600001, ","1),",,"(500049, ","600145, ","23.9), "
500049,600154,22.9,,,"(500049, 600154, 22.9), ","600001, ","1),",,"(500049, ","600154, ","22.9), "
500049,600168,23.5,,,"(500049, 600168, 23.5), ","600001, ","1),",,"(500049, ","600168, ","23.5), "
500049,600170,22.8,,,"(500049, 600170, 22.8), ","600001, ","1),",,"(500049, ","600170, ","22.8), "
500049,600174,23.2,,,"(500049, 600174, 23.2), ","600001, ","1),",,"(500049, ","600174, ","23.2), "
500049,600176,23,,,"(500049, 600176, 23), ","600001, ","1),",,"(500049, ","600176, ","23), "
500049,600177,22.9,,,"(500049, 600177, 22.9), ","600001, ","1),",,"(500049, ","600177, ","22.9), "
500049,600187,23.2,,,"(500049, 600187, 23.2), ","600001, ","1),",,"(500049, ","600187, ","23.2), "
500049,600201,22.5,,,"(500049, 600201, 22.5), ","600001, ","1),",,"(500049, ","600201, ","22.5), "
500049,600222,22.5,,,"(500049, 600222, 22.5), ","600001, ","1),",,"(500049, ","600222, ","22.5), "
500049,600235,24,,,"(500049, 600235, 24), ","600001, ","1),",,"(500049, ","600235, ","24), "
500048,600001,22.6,,,"(500048, 600001, 22.6), ","600001, ","1),",,"(500048, ","600001, ","22.6), "
500048,600005,23.9,,,"(500048, 600005, 23.9), ","600001, ","1),",,"(500048, ","600005, ","23.9), "
500048,600011,23.7,,,"(500048, 600011, 23.7), ","600001, ","1),",,"(500048, ","600011, ","23.7), "
500048,600014,23.9,,,"(500048, 600014, 23.9), ","600001, ","1),",,"(500048, ","600014, ","23.9), "
500048,600015,24.1,,,"(500048, 600015, 24.1), ","600001, ","1),",,"(500048, ","600015, ","24.1), "
500048,600021,23.8,,,"(500048, 600021, 23.8), ","600001, ","1),",,"(500048, ","600021, ","23.8), "
500048,600035,22.6,,,"(500048, 600035, 22.6), ","600001, ","1),",,"(500048, ","600035, ","22.6), "
500048,600051,22.6,,,"(500048, 600051, 22.6), ","600001, ","1),",,"(500048, ","600051, ","22.6), "
500048,600063,23.3,,,"(500048, 600063, 23.3), ","600001, ","1),",,"(500048, ","600063, ","23.3), "
500048,600084,22.6,,,"(500048, 600084, 22.6), ","600001, ","1),",,"(500048, ","600084, ","22.6), "
500048,600090,23.8,,,"(500048, 600090, 23.8), ","600001, ","1),",,"(500048, ","600090, ","23.8), "
500048,600097,23.9,,,"(500048, 600097, 23.9), ","600001, ","1),",,"(500048, ","600097, ","23.9), "
500048,600138,23.7,,,"(500048, 600138, 23.7), ","600001, ","1),",,"(500048, ","600138, ","23.7), "
500048,600149,23.6,,,"(500048, 600149, 23.6), ","600001, ","1),",,"(500048, ","600149, ","23.6), "
500048,600165,23.2,,,"(500048, 600165, 23.2), ","600001, ","1),",,"(500048, ","600165, ","23.2), "
500048,600171,23.1,,,"(500048, 600171, 23.1), ","600001, ","1),",,"(500048, ","600171, ","23.1), "
500048,600179,23.6,,,"(500048, 600179, 23.6), ","600001, ","1),",,"(500048, ","600179, ","23.6), "
500048,600184,23.3,,,"(500048, 600184, 23.3), ","600001, ","1),",,"(500048, ","600184, ","23.3), "
500048,600205,24.4,,,"(500048, 600205, 24.4), ","600001, ","1),",,"(500048, ","600205, ","24.4), "
500048,600208,23.1,,,"(500048, 600208, 23.1), ","600001, ","1),",,"(500048, ","600208, ","23.1), "
500048,600219,24.2,,,"(500048, 600219, 24.2), ","600001, ","1),",,"(500048, ","600219, ","24.2), "
500048,600245,22.7,,,"(500048, 600245, 22.7), ","600001, ","1),",,"(500048, ","600245, ","22.7), "
500047,600004,24.3,,,"(500047, 600004, 24.3), ","600001, ","1),",,"(500047, ","600004, ","24.3), "
500047,600009,24.2,,,"(500047, 600009, 24.2), ","600001, ","1),",,"(500047, ","600009, ","24.2), "
500047,600016,23.2,,,"(500047, 600016, 23.2), ","600001, ","1),",,"(500047, ","600016, ","23.2), "
500047,600019,23.1,,,"(500047, 600019, 23.1), ","600001, ","1),",,"(500047, ","600019, ","23.1), "
500047,600060,23.7,,,"(500047, 600060, 23.7), ","600001, ","1),",,"(500047, ","600060, ","23.7), "
500047,600071,22.6,,,"(500047, 600071, 22.6), ","600001, ","1),",,"(500047, ","600071, ","22.6), "
500047,600077,23.9,,,"(500047, 600077, 23.9), ","600001, ","1),",,"(500047, ","600077, ","23.9), "
500047,600086,23.3,,,"(500047, 600086, 23.3), ","600001, ","1),",,"(500047, ","600086, ","23.3), "
500047,600098,23.1,,,"(500047, 600098, 23.1), ","600001, ","1),",,"(500047, ","600098, ","23.1), "
500047,600099,22.9,,,"(500047, 600099, 22.9), ","600001, ","1),",,"(500047, ","600099, ","22.9), "
500047,600104,23.8,,,"(500047, 600104, 23.8), ","600001, ","1),",,"(500047, ","600104, ","23.8), "
500047,600106,23,,,"(500047, 600106, 23), ","600001, ","1),",,"(500047, ","600106, ","23), "
500047,600110,23.7,,,"(500047, 600110, 23.7), ","600001, ","1),",,"(500047, ","600110, ","23.7), "
500047,600116,22.9,,,"(500047, 600116, 22.9), ","600001, ","1),",,"(500047, ","600116, ","22.9), "
500047,600119,23.7,,,"(500047, 600119, 23.7), ","600001, ","1),",,"(500047, ","600119, ","23.7), "
500047,600130,23.8,,,"(500047, 600130, 23.8), ","600001, ","1),",,"(500047, ","600130, ","23.8), "
500047,600131,23.6,,,"(500047, 600131, 23.6), ","600001, ","1),",,"(500047, ","600131, ","23.6), "
500047,600150,23,,,"(500047, 600150, 23), ","600001, ","1),",,"(500047, ","600150, ","23), "
500047,600156,22.8,,,"(500047, 600156, 22.8), ","600001, ","1),",,"(500047, ","600156, ","22.8), "
500047,600163,23.6,,,"(500047, 600163, 23.6), ","600001, ","1),",,"(500047, ","600163, ","23.6), "
500047,600172,24.4,,,"(500047, 600172, 24.4), ","600001, ","1),",,"(500047, ","600172, ","24.4), "
500047,600203,24.3,,,"(500047, 600203, 24.3), ","600001, ","1),",,"(500047, ","600203, ","24.3), "
500047,600211,22.8,,,"(500047, 600211, 22.8), ","600001, ","1),",,"(500047, ","600211, ","22.8), "
500047,600215,24.1,,,"(500047, 600215, 24.1), ","600001, ","1),",,"(500047, ","600215, ","24.1), "
500047,600218,23.5,,,"(500047, 600218, 23.5), ","600001, ","1),",,"(500047, ","600218, ","23.5), "
500047,600234,23.1,,,"(500047, 600234, 23.1), ","600001, ","1),",,"(500047, ","600234, ","23.1), "
500047,600247,24.2,,,"(500047, 600247, 24.2), ","600001, ","1),",,"(500047, ","600247, ","24.2), "
500046,600008,24.1,,,"(500046, 600008, 24.1), ","600001, ","1),",,"(500046, ","600008, ","24.1), "
500046,600022,22.8,,,"(500046, 600022, 22.8), ","600001, ","1),",,"(500046, ","600022, ","22.8), "
500046,600026,23.3,,,"(500046, 600026, 23.3), ","600001, ","1),",,"(500046, ","600026, ","23.3), "
500046,600037,24,,,"(500046, 600037, 24), ","600001, ","1),",,"(500046, ","600037, ","24), "
500046,600047,24.2,,,"(500046, 600047, 24.2), ","600001, ","1),",,"(500046, ","600047, ","24.2), "
500046,600054,23.4,,,"(500046, 600054, 23.4), ","600001, ","1),",,"(500046, ","600054, ","23.4), "
500046,600057,23.9,,,"(500046, 600057, 23.9), ","600001, ","1),",,"(500046, ","600057, ","23.9), "
500046,600062,23,,,"(500046, 600062, 23), ","600001, ","1),",,"(500046, ","600062, ","23), "
500046,600064,24.4,,,"(500046, 600064, 24.4), ","600001, ","1),",,"(500046, ","600064, ","24.4), "
500046,600093,22.8,,,"(500046, 600093, 22.8), ","600001, ","1),",,"(500046, ","600093, ","22.8), "
500046,600101,22.8,,,"(500046, 600101, 22.8), ","600001, ","1),",,"(500046, ","600101, ","22.8), "
500046,600112,23.6,,,"(500046, 600112, 23.6), ","600001, ","1),",,"(500046, ","600112, ","23.6), "
500046,600113,23.8,,,"(500046, 600113, 23.8), ","600001, ","1),",,"(500046, ","600113, ","23.8), "
500046,600117,23.3,,,"(500046, 600117, 23.3), ","600001, ","1),",,"(500046, ","600117, ","23.3), "
500046,600128,23.3,,,"(500046, 600128, 23.3), ","600001, ","1),",,"(500046, ","600128, ","23.3), "
500046,600132,24.2,,,"(500046, 600132, 24.2), ","600001, ","1),",,"(500046, ","600132, ","24.2), "
500046,600133,24,,,"(500046, 600133, 24), ","600001, ","1),",,"(500046, ","600133, ","24), "
500046,600136,23.3,,,"(500046, 600136, 23.3), ","600001, ","1),",,"(500046, ","600136, ","23.3), "
500046,600144,23.9,,,"(500046, 600144, 23.9), ","600001, ","1),",,"(500046, ","600144, ","23.9), "
500046,600151,23,,,"(500046, 600151, 23), ","600001, ","1),",,"(500046, ","600151, ","23), "
500046,600153,23.9,,,"(500046, 600153, 23.9), ","600001, ","1),",,"(500046, ","600153, ","23.9), "
500046,600164,23.9,,,"(500046, 600164, 23.9), ","600001, ","1),",,"(500046, ","600164, ","23.9), "
500046,600186,22.6,,,"(500046, 600186, 22.6), ","600001, ","1),",,"(500046, ","600186, ","22.6), "
500046,600192,23.5,,,"(500046, 600192, 23.5), ","600001, ","1),",,"(500046, ","600192, ","23.5), "
500046,600197,24.4,,,"(500046, 600197, 24.4), ","600001, ","1),",,"(500046, ","600197, ","24.4), "
500046,600207,23.2,,,"(500046, 600207, 23.2), ","600001, ","1),",,"(500046, ","600207, ","23.2), "
500046,600225,22.7,,,"(500046, 600225, 22.7), ","600001, ","1),",,"(500046, ","600225, ","22.7), "
500046,600229,23,,,"(500046, 600229, 23), ","600001, ","1),",,"(500046, ","600229, ","23), "
500046,600231,22.7,,,"(500046, 600231, 22.7), ","600001, ","1),",,"(500046, ","600231, ","22.7), "
500046,600237,23.4,,,"(500046, 600237, 23.4), ","600001, ","1),",,"(500046, ","600237, ","23.4), "
500046,600250,22.9,,,"(500046, 600250, 22.9), ","600001, ","1),",,"(500046, ","600250, ","22.9), "
500045,600003,23.8,,,"(500045, 600003, 23.8), ","600001, ","1),",,"(500045, ","600003, ","23.8), "
500045,600020,23.1,,,"(500045, 600020, 23.1), ","600001, ","1),",,"(500045, ","600020, ","23.1), "
500045,600049,24.4,,,"(500045, 600049, 24.4), ","600001, ","1),",,"(500045, ","600049, ","24.4), "
500045,600059,23.6,,,"(500045, 600059, 23.6), ","600001, ","1),",,"(500045, ","600059, ","23.6), "
500045,600061,24.1,,,"(500045, 600061, 24.1), ","600001, ","1),",,"(500045, ","600061, ","24.1), "
500045,600070,22.9,,,"(500045, 600070, 22.9), ","600001, ","1),",,"(500045, ","600070, ","22.9), "
500045,600072,24,,,"(500045, 600072, 24), ","600001, ","1),",,"(500045, ","600072, ","24), "
500045,600095,23,,,"(500045, 600095, 23), ","600001, ","1),",,"(500045, ","600095, ","23), "
500045,600096,23.7,,,"(500045, 600096, 23.7), ","600001, ","1),",,"(500045, ","600096, ","23.7), "
500045,600108,23.1,,,"(500045, 600108, 23.1), ","600001, ","1),",,"(500045, ","600108, ","23.1), "
500045,600122,23.9,,,"(500045, 600122, 23.9), ","600001, ","1),",,"(500045, ","600122, ","23.9), "
500045,600134,22.9,,,"(500045, 600134, 22.9), ","600001, ","1),",,"(500045, ","600134, ","22.9), "
500045,600185,23.6,,,"(500045, 600185, 23.6), ","600001, ","1),",,"(500045, ","600185, ","23.6), "
500045,600188,23.9,,,"(500045, 600188, 23.9), ","600001, ","1),",,"(500045, ","600188, ","23.9), "
500045,600190,24,,,"(500045, 600190, 24), ","600001, ","1),",,"(500045, ","600190, ","24), "
500045,600195,23.7,,,"(500045, 600195, 23.7), ","600001, ","1),",,"(500045, ","600195, ","23.7), "
500045,600198,22.7,,,"(500045, 600198, 22.7), ","600001, ","1),",,"(500045, ","600198, ","22.7), "
500045,600221,24.1,,,"(500045, 600221, 24.1), ","600001, ","1),",,"(500045, ","600221, ","24.1), "
500045,600224,24.4,,,"(500045, 600224, 24.4), ","600001, ","1),",,"(500045, ","600224, ","24.4), "
500045,600242,23.4,,,"(500045, 600242, 23.4), ","600001, ","1),",,"(500045, ","600242, ","23.4), "
500045,600249,24.1,,,"(500045, 600249, 24.1), ","600001, ","1),",,"(500045, ","600249, ","24.1), "
500044,600010,23,,,"(500044, 600010, 23), ","600001, ","1),",,"(500044, ","600010, ","23), "
500044,600012,23.4,,,"(500044, 600012, 23.4), ","600001, ","1),",,"(500044, ","600012, ","23.4), "
500044,600027,23.5,,,"(500044, 600027, 23.5), ","600001, ","1),",,"(500044, ","600027, ","23.5), "
500044,600030,23,,,"(500044, 600030, 23), ","600001, ","1),",,"(500044, ","600030, ","23), "
500044,600032,22.8,,,"(500044, 600032, 22.8), ","600001, ","1),",,"(500044, ","600032, ","22.8), "
500044,600042,23.4,,,"(500044, 600042, 23.4), ","600001, ","1),",,"(500044, ","600042, ","23.4), "
500044,600066,24.4,,,"(500044, 600066, 24.4), ","600001, ","1),",,"(500044, ","600066, ","24.4), "
500044,600068,22.6,,,"(500044, 600068, 22.6), ","600001, ","1),",,"(500044, ","600068, ","22.6), "
500044,600083,24.2,,,"(500044, 600083, 24.2), ","600001, ","1),",,"(500044, ","600083, ","24.2), "
500044,600087,23.1,,,"(500044, 600087, 23.1), ","600001, ","1),",,"(500044, ","600087, ","23.1), "
500044,600094,23.9,,,"(500044, 600094, 23.9), ","600001, ","1),",,"(500044, ","600094, ","23.9), "
500044,600111,22.9,,,"(500044, 600111, 22.9), ","600001, ","1),",,"(500044, ","600111, ","22.9), "
500044,600127,22.6,,,"(500044, 600127, 22.6), ","600001, ","1),",,"(500044, ","600127, ","22.6), "
500044,600135,22.6,,,"(500044, 600135, 22.6), ","600001, ","1),",,"(500044, ","600135, ","22.6), "
500044,600140,23.1,,,"(500044, 600140, 23.1), ","600001, ","1),",,"(500044, ","600140, ","23.1), "
500044,600146,23.2,,,"(500044, 600146, 23.2), ","600001, ","1),",,"(500044, ","600146, ","23.2), "
500044,600147,24.1,,,"(500044, 600147, 24.1), ","600001, ","1),",,"(500044, ","600147, ","24.1), "
500044,600155,24.1,,,"(500044, 600155, 24.1), ","600001, ","1),",,"(500044, ","600155, ","24.1), "
500044,600159,22.5,,,"(500044, 600159, 22.5), ","600001, ","1),",,"(500044, ","600159, ","22.5), "
500044,600169,23.8,,,"(500044, 600169, 23.8), ","600001, ","1),",,"(500044, ","600169, ","23.8), "
500044,600175,23.4,,,"(500044, 600175, 23.4), ","600001, ","1),",,"(500044, ","600175, ","23.4), "
500044,600191,23,,,"(500044, 600191, 23), ","600001, ","1),",,"(500044, ","600191, ","23), "
500044,600202,22.7,,,"(500044, 600202, 22.7), ","600001, ","1),",,"(500044, ","600202, ","22.7), "
500044,600213,23.9,,,"(500044, 600213, 23.9), ","600001, ","1),",,"(500044, ","600213, ","23.9), "
500044,600223,22.7,,,"(500044, 600223, 22.7), ","600001, ","1),",,"(500044, ","600223, ","22.7), "
500044,600236,24.4,,,"(500044, 600236, 24.4), ","600001, ","1),",,"(500044, ","600236, ","24.4), "
500044,600238,23.2,,,"(500044, 600238, 23.2), ","600001, ","1),",,"(500044, ","600238, ","23.2), "
500044,600248,22.9,,,"(500044, 600248, 22.9), ","600001, ","1),",,"(500044, ","600248, ","22.9), "
500043,600006,23.4,,,"(500043, 600006, 23.4), ","600001, ","1),",,"(500043, ","600006, ","23.4), "
500043,600055,24.3,,,"(500043, 600055, 24.3), ","600001, ","1),",,"(500043, ","600055, ","24.3), "
500043,600074,24,,,"(500043, 600074, 24), ","600001, ","1),",,"(500043, ","600074, ","24), "
500043,600089,23.2,,,"(500043, 600089, 23.2), ","600001, ","1),",,"(500043, ","600089, ","23.2), "
500043,600092,23.4,,,"(500043, 600092, 23.4), ","600001, ","1),",,"(500043, ","600092, ","23.4), "
500043,600103,24.3,,,"(500043, 600103, 24.3), ","600001, ","1),",,"(500043, ","600103, ","24.3), "
500043,600107,23.4,,,"(500043, 600107, 23.4), ","600001, ","1),",,"(500043, ","600107, ","23.4), "
500043,600121,22.7,,,"(500043, 600121, 22.7), ","600001, ","1),",,"(500043, ","600121, ","22.7), "
500043,600129,22.7,,,"(500043, 600129, 22.7), ","600001, ","1),",,"(500043, ","600129, ","22.7), "
500043,600137,24.4,,,"(500043, 600137, 24.4), ","600001, ","1),",,"(500043, ","600137, ","24.4), "
500043,600142,23.1,,,"(500043, 600142, 23.1), ","600001, ","1),",,"(500043, ","600142, ","23.1), "
500043,600157,23.2,,,"(500043, 600157, 23.2), ","600001, ","1),",,"(500043, ","600157, ","23.2), "
500043,600160,23.8,,,"(500043, 600160, 23.8), ","600001, ","1),",,"(500043, ","600160, ","23.8), "
500043,600161,22.7,,,"(500043, 600161, 22.7), ","600001, ","1),",,"(500043, ","600161, ","22.7), "
500043,600181,24.4,,,"(500043, 600181, 24.4), ","600001, ","1),",,"(500043, ","600181, ","24.4), "
500043,600182,23.5,,,"(500043, 600182, 23.5), ","600001, ","1),",,"(500043, ","600182, ","23.5), "
500043,600183,23.1,,,"(500043, 600183, 23.1), ","600001, ","1),",,"(500043, ","600183, ","23.1), "
500043,600194,23.3,,,"(500043, 600194, 23.3), ","600001, ","1),",,"(500043, ","600194, ","23.3), "
500043,600200,22.5,,,"(500043, 600200, 22.5), ","600001, ","1),",,"(500043, ","600200, ","22.5), "
500043,600204,22.8,,,"(500043, 600204, 22.8), ","600001, ","1),",,"(500043, ","600204, ","22.8), "
500043,600209,24.1,,,"(500043, 600209, 24.1), ","600001, ","1),",,"(500043, ","600209, ","24.1), "
500043,600226,23.2,,,"(500043, 600226, 23.2), ","600001, ","1),",,"(500043, ","600226, ","23.2), "
500043,600227,22.9,,,"(500043, 600227, 22.9), ","600001, ","1),",,"(500043, ","600227, ","22.9), "
500043,600232,23.8,,,"(500043, 600232, 23.8), ","600001, ","1),",,"(500043, ","600232, ","23.8), "
500043,600233,22.6,,,"(500043, 600233, 22.6), ","600001, ","1),",,"(500043, ","600233, ","22.6), "
500043,600239,22.7,,,"(500043, 600239, 22.7), ","600001, ","1),",,"(500043, ","600239, ","22.7), "
500043,600240,23.1,,,"(500043, 600240, 23.1), ","600001, ","1),",,"(500043, ","600240, ","23.1), "
500042,600013,2,,,"(500042, 600013, 2), ","600001, ","1),",,"(500042, ","600013, ","2), "
500042,600014,2,,,"(500042, 600014, 2), ","600001, ","1),",,"(500042, ","600014, ","2), "
500042,600018,2,,,"(500042, 600018, 2), ","600001, ","1),",,"(500042, ","600018, ","2), "
500042,600020,2,,,"(500042, 600020, 2), ","600001, ","1),",,"(500042, ","600020, ","2), "
500042,600025,2,,,"(500042, 600025, 2), ","600001, ","1),",,"(500042, ","600025, ","2), "
500042,600028,2,,,"(500042, 600028, 2), ","600001, ","1),",,"(500042, ","600028, ","2), "
500042,600029,2,,,"(500042, 600029, 2), ","600001, ","1),",,"(500042, ","600029, ","2), "
